        8858   1.0000000000000000            12172
        8858   1.0000000000000000            12172
        8858  0.50000000000000000            12172
        8858  0.50000000000000000            12172
        8858  0.50000000000000000            12172
        8858  0.50000000000000000            12172
        8858  0.50000000000000000            12172
        8858  0.50000000000000000            12172
        8858  0.66666666666666663            12172
        8858  0.66666666666666663            12172
        8857  0.50000000000000000            12173
        8857  0.50000000000000000            12173
        8857   1.0000000000000000            12174
        8857   1.0000000000000000            12174
        8857   1.0000000000000000            12174
        8857   1.0000000000000000            12174
        8857   1.0000000000000000            12174
        8857   1.0000000000000000            12174
        8856   1.0000000000000000            12175
        8856   1.0000000000000000            12175
        8856   1.0000000000000000            12175
        8856   1.0000000000000000            12175
        8856   1.0000000000000000            12175
        8856   1.0000000000000000            12175
        8856   1.0000000000000000            12175
        8856   1.0000000000000000            12175
        8856   1.0000000000000000            12175
        8856   1.0000000000000000            12175
        8855   1.0000000000000000            12176
        8855   1.0000000000000000            12176
        8854   1.0000000000000000            12177
        8854   1.0000000000000000            12177
        8854   1.0000000000000000            12177
        8854   1.0000000000000000            12177
        8854   1.0000000000000000            12177
        8854   1.0000000000000000            12177
        8854   1.0000000000000000            12177
        8854   1.0000000000000000            12177
        8854   1.0000000000000000            12177
        8853   1.0000000000000000            12178
        8853   1.0000000000000000            12178
        8853   1.0000000000000000            12178
        8853   1.0000000000000000            12178
        8853   1.0000000000000000            12178
        8853   1.0000000000000000            12178
        8853   1.0000000000000000            12178
        8852   1.0000000000000000            12179
        8852   1.0000000000000000            12179
        8851   1.0000000000000000            12180
        8851   1.0000000000000000            12180
        8851   1.0000000000000000            12180
        8851   1.0000000000000000            12180
        8849   1.0000000000000000            12182
        8849   1.0000000000000000            12182
        8849   1.0000000000000000            12182
        8849   1.0000000000000000            12182
        8849   1.0000000000000000            12182
        8849   1.0000000000000000            12182
        8849   1.0000000000000000            12182
        8849   1.0000000000000000            12182
        8849   1.0000000000000000            12182
        8848  0.88888888888888884            12183
        8848  0.88888888888888884            12183
        8847  0.87500000000000000            12184
        8847  0.88888888888888884            12184
        8847  0.90000000000000002            12184
        8846  0.90000000000000002            12185
        8845  0.90000000000000002            12186
        8844  0.90000000000000002            12187
        8842  0.88888888888888884            12189
        8841  0.87500000000000000            12190
        8840   1.0000000000000000            12192
        8840   1.0000000000000000            12192
        8840   1.0000000000000000            12192
        8839   1.0000000000000000            12193
        8838   1.0000000000000000            12194
        8837   1.0000000000000000            12195
        8836  0.93750000000000000            12196
        8835  0.93333333333333335            12197
        8834  0.86666666666666670            12198
        8834  0.87500000000000000            12198
        8834  0.90000000000000002            12198
        8832  0.90476190476190477            12200
        8831  0.91304347826086951            12201
        8826  0.88888888888888884            12206
        8825  0.85714285714285710            12207
        8823  0.85714285714285710            12209
        8821  0.88888888888888884            12212
        8821  0.90476190476190477            12212
        8821  0.95238095238095233            12213
        8820  0.95238095238095233            12214
        8816  0.90909090909090906            12218
        8813  0.92307692307692313            12221
        8810  0.92857142857142860            12224
        8810  0.90625000000000000            12224
        8807  0.93103448275862066            12228
        8805  0.93548387096774188            12230
        8805  0.94594594594594594            12230
        8802  0.94999999999999996            12233
        8801  0.93023255813953487            12234
        8800  0.93617021276595747            12235
        8796  0.95652173913043481            12240
        8789  0.95238095238095233            12247
        8784  0.95348837209302328            12252
        8781  0.97674418604651159            12256
        8780  0.95833333333333337            12257
        8776  0.95999999999999996            12261
        8770  0.93750000000000000            12267
        8764  0.93999999999999995            12273
        8761  0.94117647058823528            12277
        8756  0.93750000000000000            12282
        8752  0.93478260869565222            12286
        8749  0.89795918367346939            12289
        8743  0.85416666666666663            12295
        8739  0.85999999999999999            12299
        8734  0.88235294117647056            12305
        8728  0.87500000000000000            12311
        8725  0.88888888888888884            12315
        8717  0.89090909090909087            12323
        8713  0.89285714285714290            12328
        8711  0.89830508474576276            12330
