   1631947.5971348584        3.34575653       36.0906715       117.892197               0
   1635249.2895069101        2.47289824       36.0906105       117.892311              13
   1644748.5184145160        3.49759960       35.9384460       118.319260              15
   1649378.8232407423        2.27851915       36.0906067       117.892273              14
   1658969.1644588206        2.19849682       35.9384880       118.319260              14
   1750899.2479823236        2.06112218       35.9389191       118.319237              15
   1859538.4643477499        2.06292868       34.2824020       118.499725               3
   1965086.1197630991        3.08949375       36.0745888       117.922821               3
   1969345.3691731102        2.10708475       36.0745850       117.922813              13
   1970939.3747701128        2.50641441       36.0199699       117.849525               3
   1971401.7452643602        2.18763256       36.0199738       117.849548              12
   1973223.8445181004        3.59924412       36.0906830       117.892281              15
   2030172.0830864133        2.17404127       35.9446487       117.326782               3
   2030279.3644443154        3.17455673       35.9516716       117.318001               0
   2048368.5811534524        2.20318413       34.2726707       116.401497               0
   2262152.5777674248        2.89651012       35.9388885       118.319237              15
   2262878.0779077383        2.76752567       35.9388390       118.318855              15
   2269497.1186920614        2.10761237       35.9389153       118.319206              13
   2396803.0778691173        2.55907416       34.5956688       116.633797               0
   2851136.7241814733        2.57919049       34.6315002       116.324997               0
   2947593.6289258124        2.05229211       35.9388275       118.319183              16
   2993560.8460530639        2.80526924       36.6484985       117.747002               0
   3145597.6544693112        2.36366892       32.9339981       117.724800               0
   3154248.2911124825        2.35011768       34.3810005       116.459702               0
   3155346.5012088418        2.57869434       34.6043282       116.288696               0
   3201964.2301290669        2.73834181       34.8546257       118.764839               3
   3241335.5705067515        2.98500919       32.6716690       115.914497               0
   3266342.7740456280        2.11313343       34.9814568       119.230232               3
   3267046.9679608941        2.92894173       34.0488281       116.330498               0
   3316053.8999657799        2.46697664       34.9552917       119.253685               3
   3316082.7744843271        2.66244793       34.9660378       119.239960               3
   3316102.5843992829        3.45079899       34.9860001       119.234200               0
   3327705.8708871179        2.38270831       34.9863091       119.234535              14
   3329142.3700794671        2.67075062       34.9860229       119.234184              14
   3345787.2404660913        2.99027729       34.9863091       119.234535              14
   3355447.3003819585        2.13735986       33.1886711       115.614700               0
   3361961.0712202699        2.04038596       34.9863129       119.234512              14
   3397579.4205583567        2.23818278       34.9860954       119.234077              14
   3450201.9636387620        2.20702791       35.9696999       118.348419               3
   3457252.1575614810        4.74422455       35.9388313       118.319199               0
   3457350.1279379735        2.25385237       35.9387283       118.319038              11
   3457537.2532831957        2.86856484       35.9387474       118.319069              12
   3457545.1383599602        2.02276921       35.9389343       118.319023              12
   3459278.1384769464        2.26943636       35.9388428       118.319214              13
   3460257.2525179177        2.21193600       35.9387741       118.319267              13
   3463634.7244943525        2.01450396       35.9058342       118.349144              13
   3466593.5203666477        2.30702782       35.9387398       118.319084              13
   3466941.4249845366        2.36841416       35.9387817       118.319122              13
   3474757.1754990821        2.12437654       35.9388237       118.319321              14
   3482614.4938706085        2.66381168       35.9388199       118.319214              14
   3483158.4911537990        2.60971880       35.9393997       118.319366              14
   3486444.1307154470        2.32215357       35.9387779       118.319237              14
   3495386.8121601669        2.54263449       35.9388046       118.319221              14
   3507445.2399858488        2.22646022       35.9387665       118.319344              14
   3515406.6920979368        2.18073797       34.8056107       116.286758               3
   3527089.0662484695        2.27870893       35.9585533       118.317719               3
   3527110.1129044658        2.70962501       35.9388695       118.318977              14
   3527746.8807742288        2.31380081       35.9387741       118.319130              14
   3528135.7696024342        3.31033397       35.9391212       118.318733              14
   3534792.3193573952        2.47294116       34.7145004       116.287697               0
   3593075.8741249181        2.89112949       35.9388695       118.319252              15
   3597457.3997556828        2.21777582       35.9386406       118.318977              15
   3599807.1928775799        2.04143000       35.9389572       118.319313              15
   3601776.7992661078        2.50945711       35.9388847       118.319290              16
   3637029.6099289218        2.19549036       35.9389229       118.319077              15
   3679201.9247263670        2.01784444       32.7229996       115.933701               0
   3718205.6821882725        2.01395345       33.9046707       116.242996               0
   3719351.2550807870        2.02834153       35.9395065       118.321732              15
   3735542.1647070944        2.81139016       36.0512733       117.786087               3
   3896698.8628953695        2.71354079       34.6316719       116.644302               0
   3897316.6060745716        2.12014627       33.1636696       116.461502               0
   3908618.4602826834        2.60964775       31.7086697       116.024696               0
   3909098.3691662550        2.26815701       34.1668282       116.167702               0
   4196055.0085609993        2.26044321       35.9372940       118.420944               3
   4207246.7853873968        4.34565639       35.9388313       118.319199               0
   4208251.7109468719        3.02342606       35.9384956       118.319298              13
   4212555.4948662911        3.07071924       35.9388390       118.319138              13
   4238430.9710061867        2.16118526       35.9388084       118.319260              14
   4244432.4694275856        2.28307343       33.9786682       116.922997               0
   4247177.6478304947        2.79109216       35.9388161       118.319122              14
   4249040.4938344536        2.92538738       35.9389458       118.319344              14
   4265962.9467649199        2.93978691       35.9386826       118.319176              15
   4301019.4726361930        2.30231833       35.9388008       118.319305              14
   4310134.4150870889        2.23797750       35.8855858       118.359413               3
   4310575.8151323777        2.33797741       35.9393196       118.319809              15
   4336512.6115207979        2.04842043       35.9387894       118.319275              15
   4348056.1755883088        2.12439990       35.9388885       118.319221              15
   4444908.2671701908        2.10890746       32.3706703       115.252800               0
   4515948.7327784300        2.27418852       33.9421692       116.307999               0
   4580555.0711452961        2.08586645       34.2801704       116.432297               0
   4612461.6257326854        2.11461782       35.9387970       118.319504              16
   4810596.0462838411        2.60450459       33.8948288       116.909798               0
   4918324.4299739599        2.57206893       34.9259987       116.860001               0
   4995395.0065076351        2.07139254       31.9511700       117.319298               0
   5046885.2993318578        2.57237124       35.9394722       118.320122              16
   5086241.2001341581        2.93587446       32.0981712       114.943199               0
   5149846.9842821360        2.86132717       34.3648300       116.463501               0
   5186819.4994926453        2.40774345       35.3276711       118.568001               0
   5215438.2846139669        2.24196315       33.9171829       116.819870               3
   5306013.7992650270        3.10126448       31.8449993       116.172203               0
   5311150.0847611446        2.70187211       31.8449936       116.172195              13
   5373328.4685186418        2.14164162       34.0852203       116.359810               3
   5373947.6919025183        2.36385655       34.0595016       116.382500               0
   5514026.9566476345        2.04466724       34.2518311       118.639503               0
   5690304.1859865189        2.34755468       31.9093304       115.797302               0
   5749844.6954637766        2.73013783       34.2603302       117.161797               0
   5760335.1688385010        2.33289719       34.3668289       118.672699               0
   5911885.4823274091        2.15408492       35.9385948       118.319450              16
   5941969.5205986500        2.54115319       34.6085014       116.233200               0
   5954017.2695275620        2.14091134       34.6085014       116.233185              14
   6252904.1603654623        2.99406099       36.0918312       117.630501               0
   6276717.6855951548        2.59514904       34.8628311       116.392799               0
   6368908.7401628494        2.01118684       34.6380005       115.834801               0
   6424206.5202891827        2.12886310       34.0714989       118.103996               0
   6520036.5118682384        2.12888026       34.3236694       116.763199               0
   6542215.5567258596        2.48393106       32.0816689       115.414299               0
   6583724.3269532919        2.06644154       34.6310005       116.136299               0
   6587640.4476347733        2.20493555       34.2974243       119.583572               3
   6589459.7614445519        2.30493546       34.2558098       119.597992               3
   6589888.9239728451        2.64219475       34.2618294       119.592697               0
   6598009.9867433310        2.00360966       32.9949989       115.826302               0
   6605141.2942070719        2.06601930       34.2618370       119.592712              14
   6628006.5241008997        2.35503960       34.4156685       116.468002               0
   6798177.7499467134        2.37473536       34.3354988       116.835503               0
   6811424.9092340469        2.42045403       31.8794994       115.835701               0
   6864640.9740532516        2.14335871       35.9544220       118.311096               3
   7027797.4097281694        2.02830648       33.0004997       115.875000               0
   7029764.9622374922        2.45077825       33.0004959       115.874992              13
   7037132.7535808086        2.02214575       33.9753304       116.783997               0
   7042103.8605466131        2.10284400       34.3354836       116.835518              15
   7138033.3947493713        2.23766899       36.0016899       118.308136               3
   7170959.2519998550        2.30830884       35.7811699       117.676697               0
   7187675.5758933006        3.02780581       35.3201790       118.910507               3
   7191711.0911451904        2.21629214       35.7957039       118.135109               3
   7192322.0304444656        2.34878778       35.6724510       117.711761               3
   7192674.5764321210        2.54709411       35.9818306       118.568970               3
   7192675.6870150566        5.26154137       35.9388313       118.319199               0
   7192686.4137231922        2.60963869       35.9383621       118.319138              11
   7192715.8816465642        3.39410830       35.9388847       118.319069              11
   7192766.1971482486        2.55942798       35.9390297       118.319115              11
   7192999.1563572362        2.02067041       35.9388809       118.319145              12
   7193124.2140013482        2.52245522       35.9389725       118.319199              12
   7193145.7793213930        2.46594191       35.9388962       118.319374              12
   7193403.9237479372        2.33795691       35.9387131       118.319206              12
   7193410.1788866399        2.43595719       35.9387360       118.319275              12
   7193527.3001944982        2.07015038       35.9386787       118.319527              12
   7193593.9748587599        2.50311041       35.9387016       118.319199              12
   7193821.2126014857        2.07650590       35.9383354       118.318207              13
   7193990.0486683995        2.02716017       35.9390678       118.319504              13
   7194085.8457942065        2.00553465       35.9386559       118.319054              13
   7194152.6185985040        2.09036660       35.9388275       118.319298              13
   7194379.3611086430        2.40960908       35.9632912       118.289307               3
   7194422.7734617703        2.07056570       35.9385567       118.319138              13
   7194424.0217979793        2.91060090       35.9361916       118.316254              13
   7194590.3738835221        2.03123498       35.9374657       118.321892              13
   7195040.4195866035        2.16246963       35.9392166       118.318939              13
   7195061.2751084184        2.00613713       35.9389725       118.319344              13
   7195708.2569949655        2.63738585       35.9408188       118.321671              13
   7196109.9153828742        2.34654164       35.9378700       118.319519              13
   7196413.2104997896        2.03905630       35.9375954       118.318726              13
   7196497.5681751845        3.44416952       35.9387436       118.319099              13
   7196710.8438481968        2.22348380       35.9389420       118.319389              13
   7196894.8243353888        2.84606934       35.9387245       118.316513              13
   7196973.8509215266        3.01283789       35.9390984       118.318855              13
   7198355.2923839670        3.98263001       35.9376831       118.319756              13
   7198380.9415323287        2.15329289       35.9386368       118.319328              13
   7198963.9877116913        2.16482043       35.9252434       118.324577               3
   7199822.6628959188        2.04980159       35.9386597       118.319565              13
   7200272.7742340965        2.93604469       35.9390869       118.319061              13
   7200583.9859259883        2.69850588       35.9384117       118.319191              13
   7200812.9279422304        2.55727887       35.9385414       118.319168              13
   7201010.1308486387        2.43838286       35.9380188       118.319298              13
   7201759.2824946251        2.69546127       35.9386215       118.319504              13
   7201932.9459240874        2.10502696       35.9388885       118.319199              13
   7202630.6463647019        3.14889908       35.9387894       118.318947              13
   7203228.2078740774        2.13015962       35.9387627       118.319153              14
   7203276.4034463642        2.03496480       35.9393387       118.319412              14
   7204920.0003534481        2.28677273       35.9190369       118.287758               3
   7205188.5393505143        3.13076162       35.9389153       118.319084              14
   7205215.1305612652        3.86726189       35.9454536       118.326248              14
   7206745.8193562366        2.22189379       35.9389191       118.319733              14
   7211892.4873983329        2.11053252       35.9389420       118.317711              14
   7213015.6751221912        2.37723446       35.9386520       118.319016              14
   7214024.2914707744        2.48538327       35.9400635       118.318115              14
   7220405.7501753643        2.39346290       35.9388123       118.319275              14
   7221852.0337636117        2.09243870       35.9382286       118.319450              14
   7222242.6274068477        2.28511930       35.9389076       118.319168              14
   7224968.0655997125        2.01651406       35.9386024       118.318840              14
   7229135.7240375122        2.35399842       35.9389343       118.319153              14
   7229219.1006114017        2.43095493       35.9442749       118.326492              14
   7234032.5803307360        2.45119858       35.9387093       118.319168              14
   7238765.8666649163        2.07005239       35.9412880       118.320541              14
   7240683.1672360236        2.50006986       35.9390182       118.319221              14
   7240859.9007001948        2.31496334       35.9377594       118.319748              14
   7241139.2051587719        2.42442632       35.9386177       118.318954              14
   7244388.0957028298        2.61468363       35.9377556       118.319756              13
   7247756.3406383255        2.31152105       35.9126816       118.319153              14
   7250674.1159143979        2.56848717       35.9387207       118.316528              14
   7260287.1237705043        2.01485372       35.9387627       118.319328              14
   7265557.8558214530        3.56248951       35.9386673       118.319443              14
   7267068.4985289453        2.55747056       35.9387550       118.319077              14
   7267250.7353256531        2.35117126       31.9722748       115.755638               3
   7268193.5577361733        2.22913027       35.9361877       118.316246              14
   7268622.8137384765        2.94234967       35.9390144       118.319229              14
   7272845.6978633078        2.38910437       35.9372330       118.319672              14
   7272856.3679401753        2.15018058       35.9389267       118.318893              14
   7281926.7002243409        2.76075840       35.9388237       118.319107              14
   7285951.1925971797        2.19472575       35.9389763       118.319092              14
   7301098.8225191832        2.45117116       31.8934994       115.774803               0
   7304774.3753512083        2.72593093       35.9388885       118.319168              15
   7317744.5262384936        2.63708520       35.9408607       118.321640              15
   7320288.7398652248        2.03380036       35.9379158       118.319130              15
   7322801.7923095459        2.45139980       35.9454994       118.326622              15
   7328351.2679689741        2.05776405       35.9397049       118.319458              15
   7331006.1656773761        2.17579484       35.9387207       118.319099              15
   7339006.4657070534        2.20464253       35.9391136       118.318901              15
   7340451.4219148895        2.50034904       35.9385643       118.319252              15
   7348360.7831637925        2.00154114       35.9390450       118.319252              15
   7363793.1820196649        2.01249290       35.9385796       118.319267              15
   7371831.8116217852        2.35429859       31.8578300       115.872002               0
   7377778.3106994210        4.42308521       35.9390602       118.319504              15
   7378065.7852391535        2.16444397       35.9389381       118.319740              12
   7378407.9757352527        4.07359409       35.9393311       118.319656              15
   7379108.0882315803        2.68139219       33.0005188       115.874931              15
   7379759.9786173506        2.03985023       35.9393501       118.319595              13
   7380041.6174216131        2.43610287       35.9388161       118.319847              13
   7380322.8368514869        2.23402715       36.2585869       118.272125               3
   7380507.6256240401        2.57880282       35.9392586       118.319603              13
   7380629.9841395803        2.28846025       35.9393044       118.319656              13
   7380746.7192535950        2.64430904       35.9390450       118.319344              13
   7381793.2030966217        2.33402705       35.9393578       118.319687              13
   7382539.4325267691        2.19041538       35.9393463       118.319641              13
   7385862.9064462483        2.62117386       35.9387169       118.318947              15
   7387177.3576813452        2.01417184       35.9390793       118.319496              13
   7389614.2042093454        2.09405327       35.9389801       118.319153              15
   7390560.9852695819        2.00354958       35.9387665       118.319191              15
   7396454.7083852049        2.08407664       35.9394493       118.319756              14
   7397083.8245025575        2.22577405       35.9393349       118.319603              14
   7402503.1813009391        2.45272398       35.9389801       118.319267              14
   7410496.8426972628        2.49312258       33.4936714       116.533203               0
   7413435.6454855921        2.21726346       35.9394722       118.318474              15
   7416269.6994008161        2.15031934       35.8084717       118.278030               3
   7419854.5066614235        2.26259923       35.9390297       118.319443              14
   7424890.2686315663        2.81844664       35.9384270       118.319000              15
   7438849.4423128339        2.88872075       35.9384232       118.319000              14
   7445835.8865303975        2.05885148       35.9387093       118.318710              15
   7458358.9303090880        2.23794699       35.9410896       118.309845               3
   7464401.4748720219        3.14390278       35.9375801       118.316818              14
   7469182.4447214603        2.39624214       31.6376705       115.586700               0
   7476967.5712734461        3.61785507       32.4231682       115.059799               0
   7480635.0866425885        2.22244453       32.4231720       115.059845              13
   7483506.5482251151        2.54714990       35.9389420       118.319359              15
   7483565.5279140053        2.07819414       35.9389572       118.319115              15
   7493775.1370214904        2.13730478       35.9388199       118.319321              15
   7494183.0504616452        2.46162796       35.9391899       118.319023              15
   7506263.1585608674        2.51007724       35.9391365       118.319664              15
   7533335.3665549811        2.22438812       35.9391212       118.319427              15
   7581124.5400160551        2.10479832       32.8100014       115.465797               0
   7582358.3522737026        2.62813473       35.1380005       118.192703               0
   7613729.5158738894        3.61809444       35.9390717       118.320068              15
   7614639.2239235407        2.39424348       35.9390602       118.320068              12
   7635536.7454543589        2.88835573       35.9383545       118.319649              15
   7643963.6630529910        2.09289312       35.9396210       118.320427              15
   7655482.5152903795        2.87793255       34.1553307       116.410698               0
   7661802.9266754845        2.27229428       34.1554680       116.410576              13
   7674822.0834520850        2.07256269       35.9382629       118.323738              15
   7721532.2537739715        2.06087542       35.9391785       118.319870              15
   7762752.3041095594        2.45466590       35.9390945       118.319519              15
   7784436.8224740028        2.73001766       34.1006699       116.836700               0
   7890493.9989793766        2.17379713       33.4936867       116.533203              15
   7924344.4324641731        2.14544320       35.9387703       118.319443              15
   7928127.6805847883        2.35595727       34.8046684       116.286003               0
   7928699.4049083460        2.28247690       35.9385834       118.319099              15
   7938293.9364463091        4.05063915       35.9388313       118.319199               0
   7943104.6827701265        2.47264910       35.9388313       118.319283              13
   7948480.2815169096        2.21541309       31.7276707       115.891197               0
   7971866.9053256148        2.90844965       35.9386024       118.318916              14
   7993298.6351650665        2.16207457       35.9388199       118.319313              14
   8005874.6622809283        2.36283159       35.9388809       118.319191              15
   8110891.4923220873        2.22509623       33.9765015       116.299500               0
   8126905.1984057557        2.14146566       35.9231453       118.303139               3
   8127372.8071885034        2.55879974       35.9387856       118.319237              16
   8148368.4698939323        2.85383177       34.9476700       116.935997               0
   8153193.2727778675        2.31358528       35.9386711       118.319115              15
   8158587.9006013051        2.16580462       35.9387131       118.319054              15
   8212114.2677139351        2.35468125       35.9387169       118.319214              15
   8352229.5738467099        2.29052210       35.9387894       118.319229              16
   8411625.9980268013        2.63138747       35.9387894       118.319221              16
   8426063.4797667377        2.17421985       35.9387970       118.319221              16
   8485632.8328450173        2.07994413       35.9437981       118.379242               3
   8486085.8831755351        2.38964200       35.9491882       118.348946               3
   8486472.8094484955        2.85417652       35.9391289       118.319351              16
   8563864.0374314226        2.21040678       35.9793816       118.235909               3
   8580031.2664209735        2.31040668       35.9532204       118.294823              16
   8671549.5098233223        2.64876103       34.4513283       119.245300               0
   8729472.8379696608        2.64164996       34.5135002       116.255501               0
   8746101.4344209060        2.66346741       35.9390259       118.319260              16
   8771143.4379369020        2.17283463       34.3621712       118.458801               0
   8802083.6100876331        2.74511027       34.8165016       116.366798               0
   8809964.7184163332        2.15352249       34.8426704       116.380302               0
   8818355.8151665889        2.23106003       35.9388199       118.319176              15
   8923476.2802820504        2.10509491       35.9389191       118.319046              15
   9056836.7454879433        2.16615605       35.9386024       118.319405              16
   9074482.4135278780        2.19218731       35.9386978       118.319412              14
   9111841.3570225239        2.18148708       33.0251694       117.760201               0
   9129066.2842049673        2.17778540       35.9388161       118.319168              15
   9210943.6575472355        2.74750090       34.3914986       116.459702               0
   9275792.2370172609        2.14615321       35.9384880       118.320015              16
   9304811.6030395031        2.38035989       35.7856712       118.032799               0
   9315021.5552530140        2.03647947       35.9389076       118.319168              16
   9353659.0729504824        2.62869668       32.9681702       117.768997               0
   9431686.5040956941        2.15725827       35.9388771       118.318901              16
   9512640.4757968448        2.53820729       35.9389229       118.319016              16
   9526141.1158740520        2.44446802       35.7773285       117.668198               0
   9575128.1005801186        2.64663815       35.9383659       118.319267              16
   9583506.9684684277        3.50281382       33.2989998       116.164803               0
   9602370.7357943058        2.27259159       35.0559998       116.982300               0
   10020064.185113009        3.00109053       33.9999199       119.019127               3
   10020343.471705914        3.31595731       34.0126686       119.018303               0
   10090799.016141606        2.10637045       34.0126648       119.018326              14
   10158562.066753577        2.23593140       35.9389038       118.319939              16
   10258737.376709841        2.25455189       35.9388924       118.319183              16
   10280190.694749355        2.61680436       34.0821686       116.407799               0
   10669691.175206667        2.18555379       35.9387589       118.319336              16
   10773379.449739672        2.00468397       35.9440193       118.309029               3
   10801158.259735979        2.17011976       35.9582253       117.194931               3
   10801449.227628414        2.27011967       35.2950783       116.830086               3
   10806559.222519398        2.87988305       33.6805000       116.764999               0
   10852258.079693774        3.04380226       35.9388504       118.319206              16
   10874186.264458863        2.40943480       35.9388657       118.319214              14
   10886964.698057964        2.36176467       35.9386177       118.319496              16
   10905556.880581699        2.53307819       34.3348503       116.518661               3
   10909553.249269724        2.63307810       34.2593307       116.449799               0
   10922847.841411829        2.21259427       34.3328285       118.461800               0
   10938285.917897493        2.02104497       35.9582253       117.194931              15
   10950691.485196352        2.41898060       34.0556717       116.375999               0
   10967452.581971884        2.37011957       35.2825012       116.836998               0
   10985113.228887320        2.13105536       34.3121681       116.948700               0
   11010293.936401606        2.19233632       32.8969994       118.478699               0
   11023790.678716289        2.24864268       35.9632301       118.322067               3
   11045650.944381952        2.22086096       35.2746696       117.682297               0
   11051423.397789123        2.39891243       33.6804848       116.765015              15
   11285799.249436984        2.36060882       35.9391747       118.318840              16
   11356759.132593870        2.58370161       35.7293282       117.634697               0
   11438738.803286189        2.47039509       33.7363586       115.994637               3
   11440064.618378878        2.78362322       33.7371712       115.980499               0
   11516654.727995396        2.34116983       32.4873314       115.325302               0
   11545064.405048495        2.10621572       35.8949318       118.314117               3
   11558529.907418298        2.24746394       35.9346542       118.317436               3
   11604414.862538479        3.35143471       35.9387817       118.319000              16
   11614585.202487869        2.43384504       35.9387665       118.319000              14
   11676213.271111250        2.13544846       31.9048309       117.114197               0
   11708461.983681455        2.02676868       35.9388657       118.319168              16
   11785200.597095471        2.09517336       35.9816933       118.274513               3
   11785524.701439587        2.51380658       35.9387054       118.319176              16
   11886312.916070223        3.52021885       34.5373306       116.549797               0
   11910895.898086090        2.00342607       34.5373688       116.549767              14
   11939073.875516653        2.18693399       32.3996696       115.124802               0
   11980444.253414869        2.71021962       33.0265007       115.827003               0
   12011253.287672997        3.23397923       34.9851685       116.949799               0
   12055846.867561340        2.15331578       33.2681694       115.975304               0
   12065870.266824961        2.09727407       34.0081711       116.321800               0
   12126371.232005231        2.33978128       35.9376640       118.319817              16
   12137377.848354686        2.56841946       35.9376602       118.319855              14
   12138909.269497452        3.33793354       35.9376945       118.319878              13
   12143207.025378942        2.35075021       36.0303307       117.873497               0
   12199805.023759604        2.64205980       36.0856705       117.632202               0
   12224037.902475759        2.05167437       32.4676247       115.107063               3
   12224173.234373331        2.54146957       32.4480019       115.103500               0
   12271873.749256141        2.07430077       35.9378624       118.319511              16
   12371495.217025280        2.49905539       31.9306698       114.919998               0
   12478437.889426947        2.46481800       35.7490005       117.652298               0
   12512688.228731386        2.72366095       35.9390678       118.318970              16
   12530599.520802498        2.38096666       33.2369995       116.041496               0
   12532479.318347525        2.93130016       33.2370148       116.041512              13
   12544711.431090521        2.16011262       32.4136925       115.058434               3
   12599353.125928292        2.68435454       35.9376106       118.316772              16
   12789056.785646319        2.18817139       32.3196373       115.185204               3
   12856119.484394789        2.11328769       33.9641685       116.292297               0
   12951192.782431841        2.23966169       35.0206718       116.970001               0
   12980414.769172668        2.40716052       34.2775002       118.492500               0
   13107420.981109142        2.53089237       35.9986687       117.872704               0
   13112029.222458601        2.11711144       36.0815010       117.647301               0
   13121390.793889761        2.03977680       33.0374985       116.016296               0
   13221295.861177590        2.20883608       35.9376793       118.319901              16
   13312299.663841724        2.21362686       33.9213295       117.787804               0
   13428738.338158384        2.81882095       35.9389381       118.319031              16
   13448155.172377825        2.05375552       35.9133301       117.731697               0
   13545692.746728659        2.41472101       33.6513290       116.727203               0
   13873858.905583620        2.11933947       35.1334991       116.853302               0
   13993900.858372450        2.45698380       32.7373314       118.477699               0
   14004462.202012539        2.12423873       34.5908318       116.550301               0
   14102343.525052071        2.45390940       35.9205017       117.665298               0
   14119501.160074057        3.80183077       32.7478485       118.443016              15
   14122283.653098753        2.09630394       32.7477493       118.442978              13
   14138725.663770368        2.12593126       35.9388466       118.319298              16
   14166941.467425469        2.15790081       32.7480011       118.443169              14
   14194974.868118763        2.75733471       32.0955009       115.833702               0
   14203533.236769175        2.42869425       35.9311905       118.304726              16
   14221392.178058624        2.68925881       33.0569992       115.841698               0
   14586117.349237204        2.10957336       33.3048286       116.281799               0
   14614036.885589361        2.66687965       34.3423309       116.905800               0
   14621779.043555260        2.45763826       33.7023315       118.010803               0
   14635261.134982109        2.66286826       36.0514984       117.867203               0
   14731100.703137742        3.71993637       32.4232063       115.059853              16
   14797713.018364651        2.12836909       36.0516472       117.867180              15
   14826810.796299500        2.17751503       32.9826889       115.804306               3
   14827729.150772095        2.27751493       32.9809990       115.814499               0
   14990230.763018131        2.52847981       33.9978294       116.952202               0
   15157346.196949482        2.71944046       32.6913300       116.086800               0
   15211408.490717411        2.53135061       34.2893295       118.967003               0
   15221806.109462036        2.02860522       32.6913452       116.086792              14
   15432445.593953133        2.00456309       34.3995018       119.035004               0
   15452886.893298861        2.47437835       35.9390335       118.319023              16
   15642458.185672760        3.65445852       35.0200005       116.966202               0
   15657037.164014446        3.02212930       35.0200119       116.966209              14
   15754928.738772869        2.10789442       34.0284996       116.267197               0
   15760708.588342132        2.25726438       35.0200348       116.966202              15
   15800730.666523911        2.06576061       34.0284615       116.267151              14
   15869285.445392132        2.86678219       32.1254997       115.047302               0
   15889056.575328112        2.41538572       33.7664986       115.975197               0
   15909012.972414494        2.18350005       34.2910004       118.498703               0
   15962718.124687672        2.21452618       34.0284996       116.313004               0
   15977104.230523109        2.13418579       34.5815010       116.261200               0
   16035224.544525146        2.38674641       33.0245018       115.857300               0
   16120521.094143391        2.15232134       34.0346718       116.363197               0
   16355985.688277282        2.01420069       35.6990089       118.079193              17
   16360756.784856319        2.13354754       34.0696716       116.399200               0
   16376157.395750284        2.50416684       34.9616699       116.936798               0
   16571778.301298618        2.21145248       34.9534988       116.938202               0
   16672315.864205360        2.12673283       34.1221695       117.716202               0
   16690637.222886086        2.66251993       32.4478302       115.042503               0
   16770632.453441620        2.33558226       34.2628288       116.734001               0
   16790529.698967934        2.02778411       34.6833305       116.306999               0
   16970210.219535891        2.40740085       35.9393539       118.318909              16
   17025566.748797894        2.31945944       31.8694992       115.905197               0
   17251719.903945923        2.49456763       32.4500008       115.082298               0
   17379906.914949417        2.28713989       34.3083305       116.454002               0
   17527315.950840712        2.79397941       34.9934998       116.955299               0
   17570526.723504066        2.22457099       33.6936684       116.804703               0
   17570967.320555609        2.15404487       33.6936798       116.804718              12
